,ID,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,M_MOROSO,MONTO,logVM_AbrilMarzo,logVM_MayoAbril,logVM_JunioMayo,logVM_JulioJunio,logVM_AgostoJulio,logVM_SeptiembreAgosto,logMTD,Recency,Frecuencia,logDMax/Renta,logMTD/Renta,SEGURO,FUGA,CIUDAD
663,0.2891408634976014,1.0,0.004190609075481471,0.7560975609756098,0.40000000000000013,0.3333333333333333,0.5806451612903226,0.1669902912621359,0.0,1.0,0.7474264023561343,5.372781084792447e-07,0.04115469380098058,0.07572605548566702,0.0614730517270895,0.606562730408686,0.6884525978093838,1.0,0.2857142857142857,0.1917870297009162,0.1927535572311193,SI,NO FUGA,SANTIAGO
664,0.2895769733972961,0.0,0.03993853426385957,0.14634146341463417,1.0,0.3333333333333333,0.6516129032258065,0.1669902912621359,0.3333333333333333,0.28,0.9023609160622008,3.8626118590050505e-08,0.5132889142014405,1.918832971035239e-05,0.8248618131781763,6.197203946802855e-06,0.8311268289625233,0.8888888888888888,0.42857142857142855,0.20801092202192822,0.20919740469223644,NO,FUGA,SANTIAGO
665,0.2900130832969908,0.0,0.08667515718036876,0.7560975609756098,0.6000000000000001,0.0,0.17419354838709677,0.4368932038834952,0.3333333333333333,0.4,0.8446115083745327,1.1042562981961228e-07,0.04115469380098058,0.07572605548566702,0.6203420657669566,7.611482321851936e-05,0.7773086843705957,0.8888888888888888,0.2857142857142857,0.07035050766047657,0.07037902260690163,SI,FUGA,CONCEPCION
666,0.29044919319668555,1.0,0.10383337585687298,0.7560975609756098,0.6000000000000001,0.0,0.17419354838709677,0.4368932038834952,0.3333333333333333,0.6666666666666667,0.8945602674646772,4.499704997984121e-08,0.5353795482247635,0.006133980597204803,0.3605919363525636,0.052008873454188774,0.8263290062843939,1.0,0.7142857142857142,0.10901216355589596,0.11295487672184756,NO,NO FUGA,CONCEPCION
667,0.2908853030963803,1.0,0.0017020061529610163,0.6341463414634145,0.6000000000000001,0.3333333333333333,0.0967741935483871,0.16893203883495145,0.3333333333333333,1.0,0.04466311372596967,0.041437087314814346,0.04115469380098058,0.6921025040073127,0.00014947845076328215,0.637478538840201,0.4622832598420739,1.0,0.2857142857142857,0.016524402379957514,0.0210964314550172,SI,NO FUGA,SANTIAGO
668,0.291321412996075,0.0,0.002839436910266815,0.6829268292682926,1.0,1.0,0.3548387096774194,0.17281553398058253,0.6666666666666666,0.88,0.02488849503347799,0.13652405721762317,0.0014190975096378068,0.001229919414031211,0.20376892192586873,0.022892908869818263,0.9803514829051695,1.0,1.0,0.8372424465461443,0.8802371688058893,NO,FUGA,SANTIAGO
669,0.2917575228957697,0.0,0.0029227097111344607,0.6341463414634145,0.40000000000000013,0.0,0.3548387096774194,0.17281553398058253,0.3333333333333333,0.24000000000000005,0.04248769977326794,4.1769604032575434e-08,0.04115469380098058,0.6448606642514176,0.13348215264396596,0.07229628840219739,0.8699202518458301,1.0,0.7142857142857142,0.5348278475173159,0.6230728127388057,NO,FUGA,SANTIAGO
670,0.29219363279546445,1.0,0.040007021411164065,0.6829268292682926,0.6000000000000001,0.0,0.5032258064516129,0.35145631067961164,0.0,0.44000000000000006,0.7595333546620467,4.433803499833038e-07,0.04115469380098058,0.07572605548566702,0.0614730517270895,0.6970662053969594,0.7005728304732908,1.0,0.2857142857142857,0.04493968632874006,0.045976057099408996,NO,NO FUGA,LINARES
671,0.2926297426951592,0.0,0.15184168326504136,0.41463414634146334,1.0,0.6666666666666667,0.8258064516129032,0.16893203883495145,0.6666666666666666,1.0,0.8111469725494742,1.93025919280851e-07,0.04115469380098058,0.3974050229071454,0.002357500656212513,0.05864231352387836,0.7463923911034197,0.7777777777777777,0.2857142857142857,0.028136997380757256,0.028103117946478934,NO,NO FUGA,SANTIAGO
672,0.2930658525948539,0.0,0.024564766544584483,0.4878048780487805,0.6000000000000001,0.3333333333333333,0.432258064516129,0.37281553398058254,0.0,0.68,0.8696746110537354,7.133639969306137e-08,0.04115469380098058,0.07572605548566702,0.0614730517270895,0.8261269890096844,0.8016423751848635,1.0,0.2857142857142857,0.20571039173168376,0.20795866441537275,NO,NO FUGA,CHILLAN
673,0.29350196249454863,0.0,0.002521722786501905,0.41463414634146334,1.0,0.0,0.33548387096774196,0.170873786407767,0.6666666666666666,0.10666666666666667,0.44077256443701257,6.39603383338461e-05,0.7601975004515542,0.00017862667565277484,0.00014102001740602554,0.4118171709274291,0.7594055058575061,1.0,0.5714285714285714,0.39473821675684034,0.39480349899238953,NO,FUGA,SANTIAGO
674,0.29393807239424335,1.0,0.3929221194678442,0.31707317073170727,0.6000000000000001,1.0,0.44516129032258067,0.170873786407767,0.3333333333333333,0.13333333333333336,0.00563274865589619,5.816269574883698e-07,0.04115469380098058,0.6972112111934814,0.00014228121740363062,0.05864231352387836,0.8302356027926557,0.7777777777777777,0.42857142857142855,0.03926655818755217,0.042311751688343904,NO,NO FUGA,SANTIAGO
675,0.2943741822939381,1.0,0.13848361412472301,0.2926829268292682,0.6000000000000001,1.0,0.5806451612903226,0.19029126213592232,0.3333333333333333,1.0,0.8209273552509307,1.6431048264683263e-07,0.04115469380098058,0.5887542319166351,0.0003980149720240625,0.05864231352387836,0.7554223523565073,0.7777777777777777,0.2857142857142857,0.0349861313959069,0.034959700014137,NO,NO FUGA,SANTIAGO
676,0.2948102921936328,0.0,0.1886387984302604,0.46341463414634143,0.40000000000000013,0.0,0.3161290322580645,0.20388349514563106,0.3333333333333333,0.37333333333333335,0.04466311372596967,0.041437087314814346,0.6951293448785051,0.00043607554528217023,0.1912182219153042,0.057124071857415026,0.6978352013181238,1.0,0.5714285714285714,0.010043412209865467,0.010647582754486856,NO,FUGA,SANTIAGO
